2021-07-03,cancer,sagittarius,False,0
2021-08-03,cancer,sagittarius,False,1
2021-09-03,cancer,leo,False,1
2021-10-03,cancer,leo,False,0
2021-11-03,cancer,sagittarius,False,1
2021-12-03,cancer,sagittarius,False,1
2021-13-03,cancer,leo,False,1
2021-14-03,cancer,leo,False,1
2021-15-03,cancer,sagittarius,False,0
2021-16-03,cancer,sagittarius,False,1
2021-17-03,cancer,leo,False,1
2021-18-03,cancer,leo,False,0
