2021-04-22,cancer,aquarius,False,cancer,True
2021-04-22,cancer,aquarius,False,cancer,True
2021-04-22,cancer,aquarius,0,1,True
2021-04-22,cancer,aquarius,0,True,1
2021-04-22,cancer,aquarius,0,cancer,1
